timestamp,vignette_id,title,model,run,status,VA1,VA2,VA3,VA4,FU1,FU2,FU3,RD1,RD2,RD3,IA1,IA2,IA3,ECI,SPI,va_score,fu_score,rd_score,ia_score,autonomy_index,interpretation
20260307_121342,a951fc6b-38d2-4343-9092-c4089d9f05af,Case Study – Alice’s Frail Mother,Mixtral 8x7B,5,ok,4,3,2,1,2,1,1,3,2,3,3,2,2,50,70,62.5,33.33,66.67,58.33,55.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,a951fc6b-38d2-4343-9092-c4089d9f05af,Case Study – Alice’s Frail Mother,Mixtral 8x7B,6,ok,4,3,2,1,2,1,1,3,2,3,4,1,1,60,70,62.5,33.33,66.67,50,53.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,a951fc6b-38d2-4343-9092-c4089d9f05af,Case Study – Alice’s Frail Mother,Mixtral 8x7B,7,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,a951fc6b-38d2-4343-9092-c4089d9f05af,Case Study – Alice’s Frail Mother,Mixtral 8x7B,8,ok,4,3,2,1,2,1,1,3,2,3,2,1,1,50,70,62.5,33.33,66.67,33.33,48.96,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,a951fc6b-38d2-4343-9092-c4089d9f05af,Case Study – Alice’s Frail Mother,Mixtral 8x7B,9,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,a951fc6b-38d2-4343-9092-c4089d9f05af,Case Study – Alice’s Frail Mother,Mixtral 8x7B,10,ok,4,3,2,1,2,1,1,3,2,3,2,1,1,50,70,62.5,33.33,66.67,33.33,48.96,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Claude Sonnet 4.6,1,ok,2,1,1,2,1,1,1,1,1,1,2,0,0,75,55,37.5,25,25,16.67,26.04,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Claude Sonnet 4.6,2,ok,2,1,1,2,1,1,1,1,1,2,2,0,1,75,55,37.5,25,33.33,25,30.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Claude Sonnet 4.6,3,ok,2,1,1,2,1,1,1,1,1,1,2,0,1,75,55,37.5,25,25,25,28.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Claude Sonnet 4.6,4,ok,2,1,1,2,1,1,1,1,1,2,2,0,1,75,55,37.5,25,33.33,25,30.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Claude Sonnet 4.6,5,ok,2,1,1,2,1,1,1,1,1,2,2,1,1,75,55,37.5,25,33.33,33.33,32.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Claude Sonnet 4.6,6,ok,2,1,1,2,1,1,1,1,1,2,2,1,1,75,55,37.5,25,33.33,33.33,32.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Claude Sonnet 4.6,7,ok,2,1,1,2,1,1,1,1,1,2,2,0,1,75,55,37.5,25,33.33,25,30.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Claude Sonnet 4.6,8,ok,2,1,1,2,1,1,1,1,1,2,2,1,1,75,55,37.5,25,33.33,33.33,32.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Claude Sonnet 4.6,9,ok,2,1,1,2,1,1,1,1,1,1,2,0,1,75,55,37.5,25,25,25,28.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Claude Sonnet 4.6,10,ok,2,1,1,2,1,1,1,1,1,2,2,0,1,72,55,37.5,25,33.33,25,30.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,GPT-5.4,1,ok,2,1,1,2,0,0,1,1,0,1,2,0,0,85,75,37.5,8.33,16.67,16.67,19.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,GPT-5.4,2,ok,2,1,1,2,0,0,1,1,0,1,2,0,0,85,75,37.5,8.33,16.67,16.67,19.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,GPT-5.4,3,ok,2,1,1,2,0,0,1,1,0,1,2,0,0,90,75,37.5,8.33,16.67,16.67,19.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,GPT-5.4,4,ok,2,1,1,2,0,0,1,1,0,1,2,0,0,85,75,37.5,8.33,16.67,16.67,19.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,GPT-5.4,5,ok,2,1,1,2,0,0,1,1,0,1,2,0,0,85,70,37.5,8.33,16.67,16.67,19.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,GPT-5.4,6,ok,2,1,1,2,0,0,1,1,0,1,2,0,0,85,75,37.5,8.33,16.67,16.67,19.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,GPT-5.4,7,ok,2,1,1,2,0,0,1,1,0,1,2,0,0,90,70,37.5,8.33,16.67,16.67,19.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,GPT-5.4,8,ok,2,1,1,2,0,0,1,1,0,1,2,0,0,85,75,37.5,8.33,16.67,16.67,19.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,GPT-5.4,9,ok,2,1,1,2,0,0,1,1,0,1,2,0,0,85,70,37.5,8.33,16.67,16.67,19.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,GPT-5.4,10,ok,2,1,1,2,0,0,1,1,0,1,2,0,0,85,75,37.5,8.33,16.67,16.67,19.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Gemini 3 Flash Lite Preview,1,ok,1,1,1,2,0,0,0,0,0,0,2,0,0,70,40,31.25,0,0,16.67,11.98,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Gemini 3 Flash Lite Preview,2,ok,1,0,0,1,0,0,0,0,0,0,1,0,0,70,40,12.5,0,0,8.33,5.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Gemini 3 Flash Lite Preview,3,ok,1,0,0,1,0,0,0,0,0,0,1,0,0,70,40,12.5,0,0,8.33,5.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Gemini 3 Flash Lite Preview,4,ok,1,1,1,2,0,0,0,0,0,0,2,0,0,70,40,31.25,0,0,16.67,11.98,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Gemini 3 Flash Lite Preview,5,ok,1,1,1,2,0,0,0,0,0,0,1,0,0,70,40,31.25,0,0,8.33,9.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Gemini 3 Flash Lite Preview,6,ok,1,0,0,1,0,0,0,0,0,0,2,0,0,70,40,12.5,0,0,16.67,7.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Gemini 3 Flash Lite Preview,7,ok,1,1,1,2,0,0,0,0,0,0,1,0,0,70,40,31.25,0,0,8.33,9.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Gemini 3 Flash Lite Preview,8,ok,1,0,0,1,0,0,0,0,0,0,1,0,0,70,40,12.5,0,0,8.33,5.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Gemini 3 Flash Lite Preview,9,ok,1,0,0,1,0,0,0,0,0,0,2,0,0,70,40,12.5,0,0,16.67,7.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Gemini 3 Flash Lite Preview,10,ok,1,0,0,1,0,0,0,0,0,0,2,0,0,80,40,12.5,0,0,16.67,7.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Grok 4.1 Fast,1,ok,3,1,1,2,0,0,1,1,0,3,4,0,2,60,80,43.75,8.33,33.33,50,33.85,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Grok 4.1 Fast,2,ok,2,1,1,0,0,0,0,1,0,1,3,0,2,60,70,25,0,16.67,41.67,20.83,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Grok 4.1 Fast,3,ok,2,1,2,1,0,0,0,0,0,2,3,0,2,50,70,37.5,0,16.67,41.67,23.96,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Grok 4.1 Fast,4,ok,2,1,1,1,0,0,0,1,0,2,3,0,2,40,70,31.25,0,25,41.67,24.48,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Grok 4.1 Fast,5,ok,3,0,2,2,0,0,0,1,0,2,3,0,1,30,75,43.75,0,25,33.33,25.52,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Grok 4.1 Fast,6,ok,2,1,1,2,0,0,0,0,0,2,3,0,1,50,80,37.5,0,16.67,33.33,21.88,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Grok 4.1 Fast,7,ok,2,1,1,0,0,0,0,1,0,1,3,0,2,50,80,25,0,16.67,41.67,20.83,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Grok 4.1 Fast,8,ok,2,0,1,0,0,0,0,0,0,1,3,0,1,50,80,18.75,0,8.33,33.33,15.1,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Grok 4.1 Fast,9,ok,2,1,1,0,0,0,0,0,0,1,3,0,1,60,80,25,0,8.33,33.33,16.67,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Grok 4.1 Fast,10,ok,3,1,2,2,0,0,0,2,0,2,3,0,2,30,80,50,0,33.33,41.67,31.25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,DeepSeek V3.2,1,ok,2,1,1,2,0,0,0,1,0,1,3,0,0,75,60,37.5,0,16.67,25,19.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,DeepSeek V3.2,2,ok,2,1,1,3,0,0,0,1,0,3,4,0,0,70,75,43.75,0,33.33,33.33,27.6,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,DeepSeek V3.2,3,ok,0,0,0,,0,0,0,0,0,0,0,0,0,80,70,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,DeepSeek V3.2,4,ok,1,0,1,2,0,0,0,1,0,2,3,1,2,80,65,25,0,25,50,25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,DeepSeek V3.2,5,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,50,80,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,DeepSeek V3.2,6,ok,2,0,1,1,0,0,0,1,0,3,4,0,1,85,60,25,0,33.33,41.67,25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,DeepSeek V3.2,7,ok,3,1,1,2,0,0,0,1,1,1,3,0,0,70,40,43.75,0,25,25,23.44,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,DeepSeek V3.2,8,ok,0,1,0,1,0,0,0,1,0,1,1,0,0,75,70,12.5,0,16.67,8.33,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,DeepSeek V3.2,9,ok,0,0,0,,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,DeepSeek V3.2,10,ok,0,0,0,,0,0,0,0,0,0,0,0,0,60,80,0,0,0,0,0,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 3.3 70B,1,ok,2,1,1,3,0,0,0,1,0,1,2,0,0,20,80,43.75,0,16.67,16.67,19.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 3.3 70B,2,ok,2,1,1,3,0,0,0,1,0,1,2,0,0,20,80,43.75,0,16.67,16.67,19.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 3.3 70B,3,ok,2,1,1,3,0,0,0,1,0,1,2,0,0,20,80,43.75,0,16.67,16.67,19.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 3.3 70B,4,ok,2,1,1,3,0,0,0,1,0,1,2,0,0,20,80,43.75,0,16.67,16.67,19.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 3.3 70B,5,ok,2,1,1,3,0,0,0,1,0,1,2,0,0,20,80,43.75,0,16.67,16.67,19.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 3.3 70B,6,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 3.3 70B,7,ok,2,1,1,3,0,0,0,1,0,1,2,0,0,20,80,43.75,0,16.67,16.67,19.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 3.3 70B,8,ok,2,1,1,3,0,0,0,1,0,1,2,0,0,20,80,43.75,0,16.67,16.67,19.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 3.3 70B,9,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 3.3 70B,10,ok,2,1,1,3,0,0,0,1,0,1,2,0,0,20,80,43.75,0,16.67,16.67,19.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 4 Scout,1,ok,2,1,1,3,1,1,1,2,1,2,2,0,0,60,80,43.75,25,41.67,16.67,31.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 4 Scout,2,ok,2,1,1,3,1,1,1,2,1,2,2,1,1,40,80,43.75,25,41.67,33.33,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 4 Scout,3,ok,2,1,1,3,1,0,1,2,1,2,2,0,0,80,40,43.75,16.67,41.67,16.67,29.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 4 Scout,4,ok,2,1,1,3,1,1,1,2,1,2,2,1,1,40,80,43.75,25,41.67,33.33,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 4 Scout,5,ok,2,1,2,3,1,1,1,2,1,2,2,1,1,50,40,50,25,41.67,33.33,37.5,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 4 Scout,6,ok,2,1,2,3,1,1,1,2,1,2,2,1,1,40,80,50,25,41.67,33.33,37.5,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 4 Scout,7,ok,2,1,1,3,1,1,1,1,1,1,2,0,0,60,80,43.75,25,25,16.67,27.6,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 4 Scout,8,ok,2,1,1,3,1,1,1,1,1,1,2,1,1,60,80,43.75,25,25,33.33,31.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 4 Scout,9,ok,2,1,1,3,1,1,1,2,1,2,2,1,1,40,80,43.75,25,41.67,33.33,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Llama 4 Scout,10,ok,2,1,1,3,1,1,1,2,1,1,3,1,1,70,80,43.75,25,33.33,41.67,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Qwen 2.5 72B,1,ok,3,1,2,3,1,1,1,2,1,2,2,1,1,70,70,56.25,25,41.67,33.33,39.06,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Qwen 2.5 72B,2,ok,2,1,2,3,1,1,1,1,1,1,2,1,1,70,80,50,25,25,33.33,33.33,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Qwen 2.5 72B,3,ok,2,1,2,2,1,1,1,2,1,2,2,1,1,70,80,43.75,25,41.67,33.33,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Qwen 2.5 72B,4,ok,3,1,2,2,1,1,1,2,1,1,2,1,1,70,80,50,25,33.33,33.33,35.42,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Qwen 2.5 72B,5,ok,2,1,2,2,1,1,1,2,1,2,2,1,1,70,70,43.75,25,41.67,33.33,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Qwen 2.5 72B,6,ok,2,1,2,3,1,1,1,1,1,1,2,1,1,70,80,50,25,25,33.33,33.33,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Qwen 2.5 72B,7,ok,2,1,2,2,1,1,1,1,1,1,2,1,1,70,80,43.75,25,25,33.33,31.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Qwen 2.5 72B,8,ok,2,1,2,3,1,1,1,2,1,2,2,1,1,70,50,50,25,41.67,33.33,37.5,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Qwen 2.5 72B,9,ok,2,1,2,2,1,1,1,1,1,1,2,1,1,60,70,43.75,25,25,33.33,31.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Qwen 2.5 72B,10,ok,2,1,2,3,1,1,1,2,1,1,2,1,1,70,60,50,25,33.33,33.33,35.42,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Mixtral 8x7B,1,ok,3,1,2,3,1,,,2,,,3,2,2,50,70,56.25,8.33,16.67,58.33,34.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Mixtral 8x7B,2,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Mixtral 8x7B,3,ok,3,1,2,3,1,,,2,,,3,2,2,50,70,56.25,8.33,16.67,58.33,34.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Mixtral 8x7B,4,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,aabec779-52ff-458d-b30d-59a0baf06f84,Case Study – Maxine’s New Love and Decisional Capacity,Mixtral 8x7B,5,ok,3,1,2,3,1,,,2,,,3,2,2,50,70,56.25,8.33,16.67,58.33,34.9,Autonomy not fully demonstrated; reassessment recommended
